emp_id,prod_code,quantity,Year,quarter,date
EMP244,PROD_004,28,2020,Q4,11/8/2020
EMP244,PROD_004,25,2020,Q4,11/15/2020
EMP244,PROD_004,23,2020,Q4,11/22/2020
EMP244,PROD_004,23,2020,Q4,11/29/2020
EMP244,PROD_004,22,2020,Q4,12/6/2020
EMP244,PROD_004,19,2020,Q4,12/13/2020
EMP244,PROD_004,13,2020,Q4,12/20/2020
EMP234,PROD_001,23,2021,Q1,1/3/2021
EMP234,PROD_001,30,2021,Q1,1/10/2021
EMP234,PROD_001,28,2021,Q1,1/17/2021
EMP234,PROD_001,46,2021,Q1,1/24/2021
EMP234,PROD_001,37,2021,Q1,1/31/2021
EMP234,PROD_001,50,2021,Q1,2/7/2021
EMP234,PROD_001,46,2021,Q1,2/14/2021
EMP234,PROD_001,72,2021,Q1,2/21/2021
EMP234,PROD_001,91,2021,Q1,2/28/2021
EMP234,PROD_001,63,2021,Q1,3/7/2021
EMP234,PROD_001,51,2021,Q1,3/14/2021
EMP234,PROD_001,32,2021,Q1,3/21/2021
EMP234,PROD_001,42,2021,Q1,3/28/2021
EMP234,PROD_001,55,2021,Q2,4/4/2021
EMP234,PROD_001,42,2021,Q2,4/11/2021
EMP234,PROD_001,73,2021,Q2,4/18/2021
EMP234,PROD_001,72,2021,Q2,4/25/2021
EMP234,PROD_001,57,2021,Q2,5/2/2021
EMP234,PROD_001,78,2021,Q2,5/9/2021
EMP234,PROD_001,78,2021,Q2,5/16/2021
EMP234,PROD_001,70,2021,Q2,5/23/2021
EMP234,PROD_001,63,2021,Q2,5/30/2021
EMP234,PROD_001,70,2021,Q2,6/6/2021
EMP234,PROD_001,69,2021,Q2,6/13/2021
EMP234,PROD_001,50,2021,Q2,6/20/2021
EMP234,PROD_001,39,2021,Q2,6/27/2021
EMP234,PROD_001,32,2021,Q3,7/4/2021
EMP234,PROD_001,36,2021,Q3,7/11/2021
EMP234,PROD_001,30,2021,Q3,7/18/2021
EMP234,PROD_001,24,2021,Q3,7/25/2021
EMP234,PROD_001,39,2021,Q3,8/1/2021
EMP234,PROD_001,20,2021,Q3,8/8/2021
EMP234,PROD_001,38,2021,Q3,8/15/2021
EMP234,PROD_001,49,2021,Q3,8/22/2021
EMP234,PROD_001,26,2021,Q3,8/29/2021
EMP234,PROD_001,32,2021,Q3,9/5/2021
EMP234,PROD_001,35,2021,Q3,9/12/2021
EMP234,PROD_001,30,2021,Q3,9/19/2021
EMP234,PROD_001,45,2021,Q3,9/26/2021
EMP234,PROD_001,21,2021,Q4,10/3/2021
EMP234,PROD_001,23,2021,Q4,10/10/2021
EMP234,PROD_001,28,2021,Q4,10/17/2021
EMP234,PROD_001,24,2021,Q4,10/24/2021
EMP234,PROD_001,22,2021,Q4,10/31/2021
EMP234,PROD_001,14,2021,Q4,11/7/2021
EMP234,PROD_001,25,2021,Q4,11/14/2021
EMP234,PROD_001,24,2021,Q4,11/21/2021
EMP234,PROD_001,24,2021,Q4,11/28/2021
EMP234,PROD_001,20,2021,Q4,12/5/2021
EMP234,PROD_001,15,2021,Q4,12/12/2021
EMP234,PROD_001,8,2021,Q4,12/19/2021
EMP234,PROD_001,11,2021,Q4,12/26/2021
EMP234,PROD_001,27,2020,Q1,12/29/2019
EMP234,PROD_001,24,2020,Q1,1/5/2020
EMP234,PROD_001,28,2020,Q1,1/12/2020
EMP234,PROD_001,40,2020,Q1,1/19/2020
EMP234,PROD_001,63,2020,Q1,1/26/2020
EMP234,PROD_001,42,2020,Q1,2/2/2020
EMP234,PROD_001,53,2020,Q1,2/9/2020
EMP234,PROD_001,60,2020,Q1,2/16/2020
EMP234,PROD_001,66,2020,Q1,2/23/2020
EMP234,PROD_001,43,2020,Q1,3/1/2020
EMP234,PROD_001,43,2020,Q1,3/8/2020
EMP234,PROD_001,40,2020,Q1,3/15/2020
EMP234,PROD_001,34,2020,Q1,3/22/2020
EMP234,PROD_001,60,2020,Q2,3/29/2020
EMP234,PROD_001,47,2020,Q2,4/5/2020
EMP234,PROD_001,68,2020,Q2,4/12/2020
EMP234,PROD_001,79,2020,Q2,4/19/2020
EMP234,PROD_001,65,2020,Q2,4/26/2020
EMP234,PROD_001,73,2020,Q2,5/3/2020
EMP234,PROD_001,65,2020,Q2,5/10/2020
EMP234,PROD_001,81,2020,Q2,5/17/2020
EMP234,PROD_001,72,2020,Q2,5/24/2020
EMP234,PROD_001,82,2020,Q2,5/31/2020
EMP234,PROD_001,70,2020,Q2,6/7/2020
EMP234,PROD_001,46,2020,Q2,6/14/2020
EMP234,PROD_001,32,2020,Q2,6/21/2020
EMP234,PROD_001,38,2020,Q3,6/28/2020
EMP234,PROD_001,32,2020,Q3,7/5/2020
EMP234,PROD_001,30,2020,Q3,7/12/2020
EMP234,PROD_001,23,2020,Q3,7/19/2020
EMP234,PROD_001,28,2020,Q3,7/26/2020
EMP234,PROD_001,30,2020,Q3,8/2/2020
EMP234,PROD_001,40,2020,Q3,8/9/2020
EMP234,PROD_001,40,2020,Q3,8/16/2020
EMP234,PROD_001,32,2020,Q3,8/23/2020
EMP234,PROD_001,23,2020,Q3,8/30/2020
EMP234,PROD_001,50,2020,Q3,9/6/2020
EMP234,PROD_001,71,2020,Q3,9/13/2020
EMP234,PROD_001,61,2020,Q3,9/20/2020
EMP234,PROD_001,36,2020,Q4,9/27/2020
EMP234,PROD_001,16,2020,Q4,10/4/2020
EMP234,PROD_001,30,2020,Q4,10/11/2020
EMP234,PROD_001,24,2020,Q4,10/18/2020
EMP234,PROD_001,26,2020,Q4,10/25/2020
EMP234,PROD_001,18,2020,Q4,11/1/2020
EMP234,PROD_001,21,2020,Q4,11/8/2020
EMP234,PROD_001,22,2020,Q4,11/15/2020
EMP234,PROD_001,26,2020,Q4,11/22/2020
EMP234,PROD_001,27,2020,Q4,11/29/2020
EMP234,PROD_001,19,2020,Q4,12/6/2020
EMP234,PROD_001,16,2020,Q4,12/13/2020
EMP234,PROD_001,7,2020,Q4,12/20/2020
EMP267,PROD_007,24,2021,Q1,1/3/2021
EMP267,PROD_007,24,2021,Q1,1/10/2021
EMP267,PROD_007,38,2021,Q1,1/17/2021
EMP267,PROD_007,39,2021,Q1,1/24/2021
EMP267,PROD_007,56,2021,Q1,1/31/2021
EMP267,PROD_007,57,2021,Q1,2/7/2021
EMP267,PROD_007,57,2021,Q1,2/14/2021
EMP267,PROD_007,68,2021,Q1,2/21/2021
EMP267,PROD_007,74,2021,Q1,2/28/2021
EMP267,PROD_007,56,2021,Q1,3/7/2021
EMP267,PROD_007,54,2021,Q1,3/14/2021
EMP267,PROD_007,37,2021,Q1,3/21/2021
EMP267,PROD_007,31,2021,Q1,3/28/2021
EMP267,PROD_007,53,2021,Q2,4/4/2021
EMP267,PROD_007,53,2021,Q2,4/11/2021
EMP267,PROD_007,53,2021,Q2,4/18/2021
EMP267,PROD_007,55,2021,Q2,4/25/2021
EMP267,PROD_007,54,2021,Q2,5/2/2021
EMP267,PROD_007,98,2021,Q2,5/9/2021
EMP267,PROD_007,70,2021,Q2,5/16/2021
EMP267,PROD_007,76,2021,Q2,5/23/2021
EMP267,PROD_007,69,2021,Q2,5/30/2021
EMP267,PROD_007,76,2021,Q2,6/6/2021
EMP267,PROD_007,59,2021,Q2,6/13/2021
EMP267,PROD_007,34,2021,Q2,6/20/2021
EMP267,PROD_007,27,2021,Q2,6/27/2021
EMP267,PROD_007,37,2021,Q3,7/4/2021
EMP267,PROD_007,32,2021,Q3,7/11/2021
EMP267,PROD_007,35,2021,Q3,7/18/2021
EMP267,PROD_007,29,2021,Q3,7/25/2021
EMP267,PROD_007,21,2021,Q3,8/1/2021
EMP267,PROD_007,25,2021,Q3,8/8/2021
EMP267,PROD_007,31,2021,Q3,8/15/2021
EMP267,PROD_007,45,2021,Q3,8/22/2021
EMP267,PROD_007,30,2021,Q3,8/29/2021
EMP267,PROD_007,20,2021,Q3,9/5/2021
EMP267,PROD_007,44,2021,Q3,9/12/2021
EMP267,PROD_007,52,2021,Q3,9/19/2021
EMP267,PROD_007,54,2021,Q3,9/26/2021
EMP267,PROD_007,26,2021,Q4,10/3/2021
EMP267,PROD_007,19,2021,Q4,10/10/2021
EMP267,PROD_007,29,2021,Q4,10/17/2021
EMP267,PROD_007,26,2021,Q4,10/24/2021
EMP267,PROD_007,11,2021,Q4,10/31/2021
EMP267,PROD_007,14,2021,Q4,11/7/2021
EMP267,PROD_007,26,2021,Q4,11/14/2021
EMP267,PROD_007,31,2021,Q4,11/21/2021
EMP267,PROD_007,20,2021,Q4,11/28/2021
EMP267,PROD_007,19,2021,Q4,12/5/2021
EMP267,PROD_007,20,2021,Q4,12/12/2021
EMP267,PROD_007,15,2021,Q4,12/19/2021
EMP267,PROD_007,14,2021,Q4,12/26/2021
EMP267,PROD_007,21,2020,Q1,12/29/2019
EMP267,PROD_007,28,2020,Q1,1/5/2020
EMP267,PROD_007,46,2020,Q1,1/12/2020
EMP267,PROD_007,40,2020,Q1,1/19/2020
EMP267,PROD_007,38,2020,Q1,1/26/2020
EMP267,PROD_007,42,2020,Q1,2/2/2020
EMP267,PROD_007,48,2020,Q1,2/9/2020
EMP267,PROD_007,61,2020,Q1,2/16/2020
EMP267,PROD_007,81,2020,Q1,2/23/2020
EMP267,PROD_007,64,2020,Q1,3/1/2020
EMP267,PROD_007,64,2020,Q1,3/8/2020
EMP267,PROD_007,44,2020,Q1,3/15/2020
EMP267,PROD_007,34,2020,Q1,3/22/2020
EMP267,PROD_007,44,2020,Q2,3/29/2020
EMP267,PROD_007,54,2020,Q2,4/5/2020
EMP267,PROD_007,73,2020,Q2,4/12/2020
EMP267,PROD_007,85,2020,Q2,4/19/2020
EMP267,PROD_007,61,2020,Q2,4/26/2020
EMP267,PROD_007,56,2020,Q2,5/3/2020
EMP267,PROD_007,58,2020,Q2,5/10/2020
EMP267,PROD_007,79,2020,Q2,5/17/2020
EMP267,PROD_007,77,2020,Q2,5/24/2020
EMP267,PROD_007,60,2020,Q2,5/31/2020
EMP267,PROD_007,59,2020,Q2,6/7/2020
EMP267,PROD_007,42,2020,Q2,6/14/2020
EMP267,PROD_007,29,2020,Q2,6/21/2020
EMP267,PROD_007,38,2020,Q3,6/28/2020
EMP267,PROD_007,35,2020,Q3,7/5/2020
EMP267,PROD_007,33,2020,Q3,7/12/2020
EMP267,PROD_007,33,2020,Q3,7/19/2020
EMP267,PROD_007,22,2020,Q3,7/26/2020
EMP267,PROD_007,27,2020,Q3,8/2/2020
EMP267,PROD_007,39,2020,Q3,8/9/2020
EMP267,PROD_007,38,2020,Q3,8/16/2020
EMP267,PROD_007,33,2020,Q3,8/23/2020
EMP267,PROD_007,50,2020,Q3,8/30/2020
EMP267,PROD_007,45,2020,Q3,9/6/2020
EMP267,PROD_007,64,2020,Q3,9/13/2020
EMP267,PROD_007,50,2020,Q3,9/20/2020
EMP267,PROD_007,18,2020,Q4,9/27/2020
EMP267,PROD_007,44,2020,Q4,10/4/2020
EMP267,PROD_007,18,2020,Q4,10/11/2020
EMP267,PROD_007,23,2020,Q4,10/18/2020
EMP267,PROD_007,10,2020,Q4,10/25/2020
EMP267,PROD_007,15,2020,Q4,11/1/2020
EMP267,PROD_007,24,2020,Q4,11/8/2020
EMP267,PROD_007,29,2020,Q4,11/15/2020
EMP267,PROD_007,25,2020,Q4,11/22/2020
EMP267,PROD_007,27,2020,Q4,11/29/2020
EMP267,PROD_007,21,2020,Q4,12/6/2020
EMP267,PROD_007,15,2020,Q4,12/13/2020
EMP267,PROD_007,13,2020,Q4,12/20/2020
EMP244,PROD_005,20,2021,Q1,1/3/2021
EMP244,PROD_005,29,2021,Q1,1/10/2021
EMP244,PROD_005,42,2021,Q1,1/17/2021
EMP244,PROD_005,49,2021,Q1,1/24/2021
EMP244,PROD_005,33,2021,Q1,1/31/2021
EMP244,PROD_005,50,2021,Q1,2/7/2021
EMP244,PROD_005,42,2021,Q1,2/14/2021
EMP244,PROD_005,59,2021,Q1,2/21/2021
EMP244,PROD_005,71,2021,Q1,2/28/2021
EMP244,PROD_005,69,2021,Q1,3/7/2021
EMP244,PROD_005,37,2021,Q1,3/14/2021
EMP244,PROD_005,59,2021,Q1,3/21/2021
EMP244,PROD_005,56,2021,Q1,3/28/2021
EMP244,PROD_005,53,2021,Q2,4/4/2021
EMP244,PROD_005,44,2021,Q2,4/11/2021
EMP244,PROD_005,59,2021,Q2,4/18/2021
EMP244,PROD_005,69,2021,Q2,4/25/2021
EMP244,PROD_005,64,2021,Q2,5/2/2021
EMP244,PROD_005,72,2021,Q2,5/9/2021
EMP244,PROD_005,66,2021,Q2,5/16/2021
EMP244,PROD_005,91,2021,Q2,5/23/2021
EMP244,PROD_005,58,2021,Q2,5/30/2021
EMP244,PROD_005,62,2021,Q2,6/6/2021
EMP244,PROD_005,64,2021,Q2,6/13/2021
EMP244,PROD_005,45,2021,Q2,6/20/2021
EMP244,PROD_005,23,2021,Q2,6/27/2021
EMP244,PROD_005,24,2021,Q3,7/4/2021
EMP244,PROD_005,38,2021,Q3,7/11/2021
EMP244,PROD_005,28,2021,Q3,7/18/2021
EMP244,PROD_005,33,2021,Q3,7/25/2021
EMP244,PROD_005,24,2021,Q3,8/1/2021
EMP244,PROD_005,24,2021,Q3,8/8/2021
EMP244,PROD_005,32,2021,Q3,8/15/2021
EMP244,PROD_005,42,2021,Q3,8/22/2021
EMP244,PROD_005,24,2021,Q3,8/29/2021
EMP244,PROD_005,33,2021,Q3,9/5/2021
EMP244,PROD_005,46,2021,Q3,9/12/2021
EMP244,PROD_005,43,2021,Q3,9/19/2021
EMP244,PROD_005,40,2021,Q3,9/26/2021
EMP244,PROD_005,32,2021,Q4,10/3/2021
EMP244,PROD_005,35,2021,Q4,10/10/2021
EMP244,PROD_005,27,2021,Q4,10/17/2021
EMP244,PROD_005,20,2021,Q4,10/24/2021
EMP244,PROD_005,17,2021,Q4,10/31/2021
EMP244,PROD_005,10,2021,Q4,11/7/2021
EMP244,PROD_005,27,2021,Q4,11/14/2021
EMP244,PROD_005,27,2021,Q4,11/21/2021
EMP244,PROD_005,22,2021,Q4,11/28/2021
EMP244,PROD_005,16,2021,Q4,12/5/2021
EMP244,PROD_005,20,2021,Q4,12/12/2021
EMP244,PROD_005,16,2021,Q4,12/19/2021
EMP244,PROD_005,7,2021,Q4,12/26/2021
EMP244,PROD_005,31,2020,Q1,12/29/2019
EMP244,PROD_005,34,2020,Q1,1/5/2020
EMP244,PROD_005,39,2020,Q1,1/12/2020
EMP244,PROD_005,43,2020,Q1,1/19/2020
EMP244,PROD_005,49,2020,Q1,1/26/2020
EMP244,PROD_005,49,2020,Q1,2/2/2020
EMP244,PROD_005,48,2020,Q1,2/9/2020
EMP244,PROD_005,80,2020,Q1,2/16/2020
EMP244,PROD_005,70,2020,Q1,2/23/2020
EMP244,PROD_005,57,2020,Q1,3/1/2020
EMP244,PROD_005,33,2020,Q1,3/8/2020
EMP244,PROD_005,47,2020,Q1,3/15/2020
EMP244,PROD_005,43,2020,Q1,3/22/2020
EMP244,PROD_005,55,2020,Q2,3/29/2020
EMP244,PROD_005,57,2020,Q2,4/5/2020
EMP244,PROD_005,44,2020,Q2,4/12/2020
EMP244,PROD_005,67,2020,Q2,4/19/2020
EMP244,PROD_005,54,2020,Q2,4/26/2020
EMP244,PROD_005,81,2020,Q2,5/3/2020
EMP244,PROD_005,65,2020,Q2,5/10/2020
EMP244,PROD_005,71,2020,Q2,5/17/2020
EMP244,PROD_005,72,2020,Q2,5/24/2020
EMP244,PROD_005,97,2020,Q2,5/31/2020
EMP244,PROD_005,67,2020,Q2,6/7/2020
EMP244,PROD_005,44,2020,Q2,6/14/2020
EMP244,PROD_005,28,2020,Q2,6/21/2020
EMP244,PROD_005,25,2020,Q3,6/28/2020
EMP244,PROD_005,27,2020,Q3,7/5/2020
EMP244,PROD_005,26,2020,Q3,7/12/2020
EMP244,PROD_005,23,2020,Q3,7/19/2020
EMP244,PROD_005,27,2020,Q3,7/26/2020
EMP244,PROD_005,23,2020,Q3,8/2/2020
EMP244,PROD_005,40,2020,Q3,8/9/2020
EMP244,PROD_005,38,2020,Q3,8/16/2020
EMP244,PROD_005,48,2020,Q3,8/23/2020
EMP244,PROD_005,37,2020,Q3,8/30/2020
EMP244,PROD_005,40,2020,Q3,9/6/2020
EMP244,PROD_005,64,2020,Q3,9/13/2020
EMP244,PROD_005,50,2020,Q3,9/20/2020
EMP244,PROD_005,21,2020,Q4,9/27/2020
EMP244,PROD_005,18,2020,Q4,10/4/2020
EMP244,PROD_005,35,2020,Q4,10/11/2020
EMP244,PROD_005,22,2020,Q4,10/18/2020
EMP244,PROD_005,16,2020,Q4,10/25/2020
EMP244,PROD_005,18,2020,Q4,11/1/2020
EMP244,PROD_005,30,2020,Q4,11/8/2020
EMP244,PROD_005,29,2020,Q4,11/15/2020
EMP244,PROD_005,17,2020,Q4,11/22/2020
EMP244,PROD_005,23,2020,Q4,11/29/2020
EMP244,PROD_005,21,2020,Q4,12/6/2020
EMP244,PROD_005,16,2020,Q4,12/13/2020
EMP244,PROD_005,11,2020,Q4,12/20/2020
EMP234,PROD_002,24,2021,Q1,1/3/2021
EMP234,PROD_002,29,2021,Q1,1/10/2021
EMP234,PROD_002,45,2021,Q1,1/17/2021
EMP234,PROD_002,33,2021,Q1,1/24/2021
EMP234,PROD_002,47,2021,Q1,1/31/2021
EMP234,PROD_002,72,2021,Q1,2/7/2021
EMP234,PROD_002,46,2021,Q1,2/14/2021
EMP234,PROD_002,44,2021,Q1,2/21/2021
EMP234,PROD_002,56,2021,Q1,2/28/2021
EMP234,PROD_002,49,2021,Q1,3/7/2021
EMP234,PROD_002,54,2021,Q1,3/14/2021
EMP234,PROD_002,27,2021,Q1,3/21/2021
EMP234,PROD_002,45,2021,Q1,3/28/2021
EMP234,PROD_002,37,2021,Q2,4/4/2021
EMP234,PROD_002,50,2021,Q2,4/11/2021
EMP234,PROD_002,59,2021,Q2,4/18/2021
EMP234,PROD_002,59,2021,Q2,4/25/2021
EMP234,PROD_002,52,2021,Q2,5/2/2021
EMP234,PROD_002,80,2021,Q2,5/9/2021
EMP234,PROD_002,54,2021,Q2,5/16/2021
EMP234,PROD_002,58,2021,Q2,5/23/2021
EMP234,PROD_002,69,2021,Q2,5/30/2021
EMP234,PROD_002,66,2021,Q2,6/6/2021
EMP234,PROD_002,70,2021,Q2,6/13/2021
EMP234,PROD_002,41,2021,Q2,6/20/2021
EMP234,PROD_002,26,2021,Q2,6/27/2021
EMP234,PROD_002,31,2021,Q3,7/4/2021
EMP234,PROD_002,36,2021,Q3,7/11/2021
EMP234,PROD_002,33,2021,Q3,7/18/2021
EMP234,PROD_002,35,2021,Q3,7/25/2021
EMP234,PROD_002,34,2021,Q3,8/1/2021
EMP234,PROD_002,28,2021,Q3,8/8/2021
EMP234,PROD_002,33,2021,Q3,8/15/2021
EMP234,PROD_002,36,2021,Q3,8/22/2021
EMP234,PROD_002,36,2021,Q3,8/29/2021
EMP234,PROD_002,27,2021,Q3,9/5/2021
EMP234,PROD_002,63,2021,Q3,9/12/2021
EMP234,PROD_002,45,2021,Q3,9/19/2021
EMP234,PROD_002,39,2021,Q3,9/26/2021
EMP234,PROD_002,24,2021,Q4,10/3/2021
EMP234,PROD_002,22,2021,Q4,10/10/2021
EMP234,PROD_002,24,2021,Q4,10/17/2021
EMP234,PROD_002,19,2021,Q4,10/24/2021
EMP234,PROD_002,18,2021,Q4,10/31/2021
EMP234,PROD_002,17,2021,Q4,11/7/2021
EMP234,PROD_002,32,2021,Q4,11/14/2021
EMP234,PROD_002,24,2021,Q4,11/21/2021
EMP234,PROD_002,35,2021,Q4,11/28/2021
EMP234,PROD_002,23,2021,Q4,12/5/2021
EMP234,PROD_002,19,2021,Q4,12/12/2021
EMP234,PROD_002,12,2021,Q4,12/19/2021
EMP234,PROD_002,10,2021,Q4,12/26/2021
EMP234,PROD_002,21,2020,Q1,12/29/2019
EMP234,PROD_002,40,2020,Q1,1/5/2020
EMP234,PROD_002,40,2020,Q1,1/12/2020
EMP234,PROD_002,38,2020,Q1,1/19/2020
EMP234,PROD_002,38,2020,Q1,1/26/2020
EMP234,PROD_002,52,2020,Q1,2/2/2020
EMP234,PROD_002,64,2020,Q1,2/9/2020
EMP234,PROD_002,73,2020,Q1,2/16/2020
EMP234,PROD_002,77,2020,Q1,2/23/2020
EMP234,PROD_002,58,2020,Q1,3/1/2020
EMP234,PROD_002,50,2020,Q1,3/8/2020
EMP234,PROD_002,31,2020,Q1,3/15/2020
EMP234,PROD_002,32,2020,Q1,3/22/2020
EMP234,PROD_002,40,2020,Q2,3/29/2020
EMP234,PROD_002,56,2020,Q2,4/5/2020
EMP234,PROD_002,56,2020,Q2,4/12/2020
EMP234,PROD_002,65,2020,Q2,4/19/2020
EMP234,PROD_002,73,2020,Q2,4/26/2020
EMP234,PROD_002,72,2020,Q2,5/3/2020
EMP234,PROD_002,67,2020,Q2,5/10/2020
EMP234,PROD_002,77,2020,Q2,5/17/2020
EMP234,PROD_002,73,2020,Q2,5/24/2020
EMP234,PROD_002,67,2020,Q2,5/31/2020
EMP234,PROD_002,72,2020,Q2,6/7/2020
EMP234,PROD_002,35,2020,Q2,6/14/2020
EMP234,PROD_002,27,2020,Q2,6/21/2020
EMP234,PROD_002,31,2020,Q3,6/28/2020
EMP234,PROD_002,39,2020,Q3,7/5/2020
EMP234,PROD_002,28,2020,Q3,7/12/2020
EMP234,PROD_002,31,2020,Q3,7/19/2020
EMP234,PROD_002,23,2020,Q3,7/26/2020
EMP234,PROD_002,27,2020,Q3,8/2/2020
EMP234,PROD_002,42,2020,Q3,8/9/2020
EMP234,PROD_002,48,2020,Q3,8/16/2020
EMP234,PROD_002,23,2020,Q3,8/23/2020
EMP234,PROD_002,39,2020,Q3,8/30/2020
EMP234,PROD_002,31,2020,Q3,9/6/2020
EMP234,PROD_002,56,2020,Q3,9/13/2020
EMP234,PROD_002,53,2020,Q3,9/20/2020
EMP234,PROD_002,33,2020,Q4,9/27/2020
EMP234,PROD_002,21,2020,Q4,10/4/2020
EMP234,PROD_002,25,2020,Q4,10/11/2020
EMP234,PROD_002,25,2020,Q4,10/18/2020
EMP234,PROD_002,15,2020,Q4,10/25/2020
EMP234,PROD_002,25,2020,Q4,11/1/2020
EMP234,PROD_002,26,2020,Q4,11/8/2020
EMP234,PROD_002,32,2020,Q4,11/15/2020
EMP234,PROD_002,29,2020,Q4,11/22/2020
EMP234,PROD_002,17,2020,Q4,11/29/2020
EMP234,PROD_002,26,2020,Q4,12/6/2020
EMP234,PROD_002,8,2020,Q4,12/13/2020
EMP234,PROD_002,11,2020,Q4,12/20/2020
EMP267,PROD_008,29,2021,Q1,1/3/2021
EMP267,PROD_008,23,2021,Q1,1/10/2021
EMP267,PROD_008,35,2021,Q1,1/17/2021
EMP267,PROD_008,39,2021,Q1,1/24/2021
EMP267,PROD_008,42,2021,Q1,1/31/2021
EMP267,PROD_008,55,2021,Q1,2/7/2021
EMP267,PROD_008,54,2021,Q1,2/14/2021
EMP267,PROD_008,51,2021,Q1,2/21/2021
EMP267,PROD_008,76,2021,Q1,2/28/2021
EMP267,PROD_008,47,2021,Q1,3/7/2021
EMP267,PROD_008,52,2021,Q1,3/14/2021
EMP267,PROD_008,44,2021,Q1,3/21/2021
EMP267,PROD_008,33,2021,Q1,3/28/2021
EMP267,PROD_008,45,2021,Q2,4/4/2021
EMP267,PROD_008,32,2021,Q2,4/11/2021
EMP267,PROD_008,43,2021,Q2,4/18/2021
EMP267,PROD_008,70,2021,Q2,4/25/2021
EMP267,PROD_008,50,2021,Q2,5/2/2021
EMP267,PROD_008,70,2021,Q2,5/9/2021
EMP267,PROD_008,58,2021,Q2,5/16/2021
EMP267,PROD_008,87,2021,Q2,5/23/2021
EMP267,PROD_008,63,2021,Q2,5/30/2021
EMP267,PROD_008,62,2021,Q2,6/6/2021
EMP267,PROD_008,50,2021,Q2,6/13/2021
EMP267,PROD_008,41,2021,Q2,6/20/2021
EMP267,PROD_008,32,2021,Q2,6/27/2021
EMP267,PROD_008,30,2021,Q3,7/4/2021
EMP267,PROD_008,31,2021,Q3,7/11/2021
EMP267,PROD_008,28,2021,Q3,7/18/2021
EMP267,PROD_008,24,2021,Q3,7/25/2021
EMP267,PROD_008,29,2021,Q3,8/1/2021
EMP267,PROD_008,23,2021,Q3,8/8/2021
EMP267,PROD_008,32,2021,Q3,8/15/2021
EMP267,PROD_008,32,2021,Q3,8/22/2021
EMP267,PROD_008,52,2021,Q3,8/29/2021
EMP267,PROD_008,51,2021,Q3,9/5/2021
EMP267,PROD_008,29,2021,Q3,9/12/2021
EMP267,PROD_008,63,2021,Q3,9/19/2021
EMP267,PROD_008,48,2021,Q3,9/26/2021
EMP267,PROD_008,31,2021,Q4,10/3/2021
EMP267,PROD_008,30,2021,Q4,10/10/2021
EMP267,PROD_008,22,2021,Q4,10/17/2021
EMP267,PROD_008,28,2021,Q4,10/24/2021
EMP267,PROD_008,24,2021,Q4,10/31/2021
EMP267,PROD_008,23,2021,Q4,11/7/2021
EMP267,PROD_008,24,2021,Q4,11/14/2021
EMP267,PROD_008,25,2021,Q4,11/21/2021
EMP267,PROD_008,14,2021,Q4,11/28/2021
EMP267,PROD_008,20,2021,Q4,12/5/2021
EMP267,PROD_008,25,2021,Q4,12/12/2021
EMP267,PROD_008,16,2021,Q4,12/19/2021
EMP267,PROD_008,11,2021,Q4,12/26/2021
EMP267,PROD_008,19,2020,Q1,12/29/2019
EMP267,PROD_008,27,2020,Q1,1/5/2020
EMP267,PROD_008,32,2020,Q1,1/12/2020
EMP267,PROD_008,53,2020,Q1,1/19/2020
EMP267,PROD_008,56,2020,Q1,1/26/2020
EMP267,PROD_008,74,2020,Q1,2/2/2020
EMP267,PROD_008,69,2020,Q1,2/9/2020
EMP267,PROD_008,64,2020,Q1,2/16/2020
EMP267,PROD_008,64,2020,Q1,2/23/2020
EMP267,PROD_008,52,2020,Q1,3/1/2020
EMP267,PROD_008,52,2020,Q1,3/8/2020
EMP267,PROD_008,54,2020,Q1,3/15/2020
EMP267,PROD_008,47,2020,Q1,3/22/2020
EMP267,PROD_008,43,2020,Q2,3/29/2020
EMP267,PROD_008,51,2020,Q2,4/5/2020
EMP267,PROD_008,65,2020,Q2,4/12/2020
EMP267,PROD_008,52,2020,Q2,4/19/2020
EMP267,PROD_008,63,2020,Q2,4/26/2020
EMP267,PROD_008,51,2020,Q2,5/3/2020
EMP267,PROD_008,52,2020,Q2,5/10/2020
EMP267,PROD_008,79,2020,Q2,5/17/2020
EMP267,PROD_008,72,2020,Q2,5/24/2020
EMP267,PROD_008,69,2020,Q2,5/31/2020
EMP267,PROD_008,57,2020,Q2,6/7/2020
EMP267,PROD_008,35,2020,Q2,6/14/2020
EMP267,PROD_008,29,2020,Q2,6/21/2020
EMP267,PROD_008,22,2020,Q3,6/28/2020
EMP267,PROD_008,45,2020,Q3,7/5/2020
EMP267,PROD_008,31,2020,Q3,7/12/2020
EMP267,PROD_008,32,2020,Q3,7/19/2020
EMP267,PROD_008,23,2020,Q3,7/26/2020
EMP267,PROD_008,24,2020,Q3,8/2/2020
EMP267,PROD_008,31,2020,Q3,8/9/2020
EMP267,PROD_008,37,2020,Q3,8/16/2020
EMP267,PROD_008,38,2020,Q3,8/23/2020
EMP267,PROD_008,37,2020,Q3,8/30/2020
EMP267,PROD_008,26,2020,Q3,9/6/2020
EMP267,PROD_008,48,2020,Q3,9/13/2020
EMP267,PROD_008,58,2020,Q3,9/20/2020
EMP267,PROD_008,27,2020,Q4,9/27/2020
EMP267,PROD_008,35,2020,Q4,10/4/2020
EMP267,PROD_008,31,2020,Q4,10/11/2020
